_index,EPAV,ISCN,PACC,PAGE,PAGI,PAWR,PBCV,PBKT,PBSG,PBSK,PCAR,PCMT,PCOL,PCON,PCSA,PCTH,PCYL,PDPI,PDRO,PDRR,PEGO,PELU,PEPS,PFMS,PFNA,PGHE,PGID,PHGT,PHSN,PHTN,PIMP,PINJ,PJEN,PJMP,PKAC,PKPR,PKRT,PLBD,PLBK,PLCI,PLCP,PLHT,PLHY,PLIB,PLJM,PLMC,PLMO,PLNA,PLPE,PLPL,PLPM,PLPO,PLPR,PLPU,PLRL,PLSA,PLSC,PLSM,PLTR,PLZC,PMRR,POID,POVR,PPBF,PPBK,PPBS,PPLA,PQBS,PRBF,PRBK,PRBS,PROL,PRSE,PSA0,PSA1,PSA2,PSB0,PSB1,PSB2,PSBO,PSKI,PSPD,PSTA,PSTM,PSTN,PSTR,PSXP,PTAD,PTAK,PTAM,PTAS,PTEN,PTGH,PTHA,PTHP,PTOR,PTSA,PTUP,PVCO,PVSB,PVTS,PWGT,PYCF,PYRP,PYWT,SRRN,TGID,TRCB,TRFP,TRPB,TRSC,TRSP,TRTA,TRTR,TRTS,TSPM,PCBT,TRIC,PLTY,PPOS,TRCT,TRFB,TRFY,TRJR,TRDO,TRWU,PLDT,TRHM,PCPH,TRCL,PSA3,PSB3,TRBR,TRSW,TRBH,PICN,TRFK,TRTL,TRSB,PHAN,PSA4,PSB4,PSA5,PSB5,TRDS,PSA6,PSB6
1182,6,0,68,30,62,87,18,10,77,12,33,4114,4,2,637,30,1,18,2,3,70,54,ReedJarran_17688,78,Jarran,238,17688,75,32,Goldsboro,10,92,90,76,17,17,9,34229,34,14,0,78,-31,84,16,18,1,Reed,13,100,67,99,84,85,15,25,16,17,29,26,5,17688,77,45,44,44,6,0,45,45,46,1,13,50,487,0,253,150,0,403,2,72,83,10,0,89,8191,6,88,6,6,1,87,21,23,6,537,15,2,403,537,146,50,8,1,13,28,4,2,1,0,1,0,0,0,1,2,1,27,11,0,0,0,0,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1183,4,0,70,30,66,78,23,11,72,12,30,5226,85,1,179,24,1,13,2,5,82,52,WardJihad_17692,62,Jihad,244,17692,77,37,Philadelphia,10,88,52,70,19,20,9,22838,25,17,0,83,-31,82,22,40,1,Ward,22,100,73,99,80,78,17,27,17,21,33,46,5,17692,69,44,45,45,6,0,45,45,44,0,12,79,0,0,100,0,0,100,1,69,81,10,0,80,8251,6,81,6,6,1,89,20,22,6,79,14,1,100,79,127,50,8,0,14,31,4,2,1,0,1,0,0,0,1,2,1,27,10,0,0,0,0,0,0,23,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1184,6,0,72,32,70,85,14,7,32,12,33,6118,97,1,260,24,1,25,2,5,62,54,WhitehairCody_17694,16,Cody,65,17694,75,26,Kearney,10,89,65,65,20,20,8,23348,76,13,0,48,-31,81,12,12,1,Whitehair,9,100,18,99,16,28,15,18,14,9,28,14,5,17694,74,75,77,80,6,0,75,73,71,1,5,179,0,0,81,0,0,81,2,69,90,0,0,84,8262,6,31,6,6,1,89,22,21,6,179,13,1,81,179,156,50,8,0,14,23,4,2,1,1,1,0,2,0,1,3,1,22,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,6,0,68,32,62,85,18,8,26,12,27,6263,118,3,288,20,3,33,3,5,30,52,GlasgowGraham_17700,13,Graham,62,17700,78,12,Aurora,10,88,60,64,20,20,9,39860,85,14,0,31,-31,79,17,12,1,Glasgow,8,100,12,99,19,31,15,15,14,11,28,14,5,17700,75,69,71,73,6,0,84,82,80,1,5,50,450,700,238,238,138,614,2,65,91,10,0,87,8019,6,29,6,6,1,89,21,24,6,1200,15,3,614,1200,150,50,8,1,13,19,4,2,1,1,1,0,0,0,1,3,0,23,6,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,1,0,90,30,83,68,59,55,56,10,63,644,170,0,99,70,0,14,6,11,70,85,BrownAnthony_17704,33,Anthony,251,17704,71,8,Tampa,10,86,35,84,17,18,56,32181,13,52,0,62,-31,54,70,71,1,Brown,76,100,26,99,68,70,27,29,62,68,26,75,16,17704,70,34,10,33,6,0,34,11,33,0,3,0,0,0,0,0,0,0,1,90,95,35,0,67,7914,6,55,6,6,1,92,26,27,6,0,10,0,0,0,36,50,8,0,26,1009,3,2,1,1,1,0,2,0,1,0,0,40,16,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,3,0,89,31,85,76,66,63,55,13,64,2349,18,0,2591,84,0,7,2,11,87,84,HowardXavien_17709,36,Xavien,286,17709,73,42,Houston,10,90,25,92,17,18,56,9013,15,74,0,53,-31,46,76,76,1,Howard,88,100,32,99,75,73,27,29,82,69,26,81,16,17709,77,34,10,33,6,0,34,14,33,1,8,0,0,0,0,0,0,0,1,90,94,30,0,65,8061,6,62,6,6,1,88,26,27,6,0,16,0,0,0,43,50,8,0,26,1009,2,2,2,1,1,0,2,0,1,0,0,38,16,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,2,0,93,30,85,83,60,55,56,15,60,2512,15,2,1275,74,1,511,63,11,20,86,JonesJonathan_17711,41,Jonathan,179,17711,70,9,Carrollton,10,83,31,87,17,18,60,42037,14,60,0,67,-31,44,68,81,1,Jones,76,100,35,99,82,73,27,29,72,65,28,76,16,17711,81,34,33,33,6,0,34,34,33,1,8,144,800,0,475,475,0,950,1,92,92,65,0,63,8085,6,70,6,6,1,73,26,27,6,944,12,2,950,944,30,50,8,8,26,22,3,2,1,1,1,0,2,0,1,0,0,38,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1189,1,0,90,30,82,80,66,45,44,10,58,3531,121,1,162,62,1,8,4,11,66,79,MurrayEric_17713,44,Eric,199,17713,71,48,Milwaukee,10,91,23,88,17,18,60,14390,15,58,0,72,-31,60,68,67,1,Murray,76,100,38,99,79,70,27,29,67,65,26,72,16,17713,73,34,10,33,6,0,34,15,33,0,1,119,0,0,43,0,0,43,1,87,88,35,0,63,8157,6,68,6,6,1,84,26,27,6,119,14,1,43,119,39,50,8,4,26,32,3,2,0,1,1,0,1,0,1,0,0,42,18,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,1,0,88,30,85,63,61,54,37,10,57,4111,55,0,22,58,0,5,3,11,75,81,RedmondWill_17714,33,Will,272,17714,71,41,Memphis,10,85,22,86,17,18,56,58805,15,39,0,52,-31,45,74,67,1,Redmond,78,100,26,99,66,79,27,29,60,67,25,63,16,17714,64,34,33,33,10,0,34,34,33,0,8,0,0,0,0,0,0,0,1,87,86,35,0,61,8190,10,53,10,10,1,73,26,27,10,0,10,0,0,0,26,50,8,0,26,1009,2,2,2,1,1,0,0,0,1,0,1,42,17,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,3,0,90,29,82,75,62,58,53,11,67,6269,255,1,45,70,1,14,3,11,82,80,WorleyDaryl_17724,39,Daryl,207,17724,73,37,Philadelphia,10,87,35,85,17,18,65,45239,11,55,0,63,-31,51,74,69,1,Worley,77,100,35,99,73,80,27,32,67,69,28,73,16,17724,72,34,10,33,14,0,34,14,33,0,1,45,0,0,0,0,0,0,1,91,87,25,0,65,8269,13,58,16,18,1,87,26,27,22,45,13,1,0,45,45,50,7,0,26,30,4,2,2,1,1,0,0,0,1,0,1,41,17,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,4,0,88,32,78,80,28,11,75,12,43,6150,74,2,650,46,1,7,5,5,60,68,JudonMatthew_17728,69,Matthew,284,17728,75,21,West Bloomfield,10,89,15,80,19,21,9,31668,10,17,0,80,-31,70,29,52,1,Judon,24,100,75,99,78,87,17,31,19,25,29,63,5,17728,80,44,45,45,6,0,45,45,44,2,3,767,650,0,877,0,0,877,1,85,87,5,0,86,8088,6,87,6,6,1,87,21,22,6,1417,13,2,877,1417,101,50,8,0,13,14,3,2,0,0,1,0,2,0,1,2,1,32,15,0,0,0,0,0,0,25,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1193,6,0,77,30,70,74,36,16,70,12,47,2992,152,2,188,48,2,39,4,3,60,57,LowryDean_17731,61,Dean,23,17731,78,12,Rockford,10,94,94,79,19,21,9,19126,18,37,0,79,-31,79,32,23,1,Lowry,22,100,73,99,72,81,17,36,33,27,33,29,6,17731,72,44,45,45,6,0,45,45,44,0,11,63,63,0,125,250,0,375,1,76,82,10,0,86,8119,6,87,6,6,1,89,21,22,6,126,15,2,375,126,136,50,8,0,13,29,3,2,1,0,1,0,0,0,1,2,2,26,10,0,0,0,0,0,0,20,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,3,0,84,29,80,75,29,20,65,12,44,6259,112,0,50,50,0,6,3,3,71,67,NgakoueYannick_17734,75,Yannick,273,17734,74,19,Bowie,10,91,55,83,19,21,9,63799,19,17,0,82,-31,79,27,44,1,Ngakoue,23,100,69,99,73,80,17,32,26,25,26,49,6,17734,72,44,44,45,6,0,45,44,44,0,1,0,0,0,0,0,0,0,1,80,84,20,0,80,8162,6,77,6,6,1,88,21,22,6,0,18,0,0,0,86,50,8,0,13,1009,3,2,1,0,1,0,2,0,1,2,0,31,15,0,0,0,0,0,0,17,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1195,6,0,72,29,67,88,22,12,73,12,31,995,143,2,304,31,2,4,3,3,77,61,CollinsMaliek_17738,78,Maliek,264,17738,74,24,Kansas City,10,89,99,75,17,17,9,16823,34,17,0,80,-31,84,16,18,1,Collins,13,100,67,99,86,83,15,25,19,17,29,26,5,17738,75,45,44,44,6,0,45,45,46,1,5,121,950,0,183,185,0,368,2,71,81,30,0,84,7953,6,82,6,6,1,88,21,23,6,1071,16,2,368,1071,150,50,8,0,13,15,4,2,1,0,1,0,0,0,1,3,0,29,12,0,0,0,0,0,0,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1196,6,0,76,30,66,73,24,13,67,12,37,1197,153,1,80,34,1,5,4,3,82,59,DaySheldon_17739,63,Sheldon,188,17739,73,13,Indianapolis,10,87,64,74,17,17,9,2870,32,26,0,81,-31,82,21,29,1,Day,13,100,75,99,70,79,15,35,28,17,32,45,5,17739,68,45,44,44,6,0,45,45,46,0,5,80,0,0,0,0,0,0,2,70,76,50,0,82,7971,6,79,6,6,1,88,21,23,6,80,10,1,0,80,134,50,8,0,13,26,4,2,1,0,1,0,0,0,1,2,1,30,12,0,0,0,0,0,0,17,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,6,0,75,31,62,71,23,22,73,12,43,6143,72,1,23,39,1,32,2,3,76,53,GotsisAdam_17740,64,Adam,13,17740,76,50,Melbourne,10,90,97,79,17,17,9,48180,14,14,0,81,-31,84,20,18,1,Gotsis,13,100,72,99,73,82,15,30,16,17,40,26,6,17740,69,45,44,44,6,0,45,44,46,0,2,23,0,0,0,0,0,0,1,75,76,95,0,82,8023,6,79,6,6,1,81,21,23,6,23,17,1,0,23,130,50,8,0,13,1009,2,2,1,0,1,0,1,0,3,2,1,28,12,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,6,0,64,30,57,73,24,10,71,12,32,2506,165,1,227,29,1,12,2,3,75,53,JohnsonAustin_17742,56,Austin,267,17742,76,29,Galloway,10,94,98,66,17,17,9,16950,19,14,0,80,-31,81,17,22,1,Johnson,13,100,72,99,76,81,15,25,16,17,29,29,6,17742,71,45,45,44,6,0,45,45,45,0,12,76,0,0,151,0,0,151,2,72,80,10,0,89,8075,6,83,6,6,1,89,21,23,6,76,12,1,151,76,154,50,8,0,13,3,4,2,1,0,1,0,0,0,1,3,1,28,12,0,0,0,0,0,0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,6,0,63,30,58,92,18,10,82,12,30,6311,39,2,530,29,2,29,5,3,78,55,ReaderDJ_17746,63,D.J.,261,17746,75,32,Greensboro,10,82,98,73,17,17,9,2870,35,14,0,80,-31,86,16,18,1,Reader,13,100,76,99,94,91,15,25,16,17,29,26,5,17746,85,45,44,44,6,0,45,45,46,1,3,212,727,0,318,497,0,815,2,71,82,20,0,95,8187,6,86,6,6,1,84,21,24,6,939,18,2,815,939,175,50,8,0,13,19,4,2,1,0,1,0,2,0,1,3,2,28,12,0,0,0,0,0,0,32,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,6,0,74,29,52,67,22,10,66,12,36,4174,215,0,22,35,0,18,4,3,85,47,RidgewayHassan_17747,61,Hassan,177,17747,75,42,Mansfield,10,81,91,78,17,17,9,5430,18,14,0,83,-31,78,22,18,1,Ridgeway,13,100,73,99,65,78,15,28,16,17,34,26,6,17747,67,45,44,44,6,0,45,44,46,0,2,0,0,0,0,0,0,0,2,69,75,20,0,87,8194,6,85,6,6,1,75,21,23,6,0,10,0,0,0,145,50,8,0,13,1009,4,2,1,0,1,0,0,0,1,3,1,30,12,0,0,0,0,0,0,10,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,1,0,89,31,82,69,62,45,46,15,62,721,116,1,23,68,1,26,4,10,40,80,BushDeon_17751,27,Deon,203,17751,72,8,Miami,10,87,26,86,18,21,42,29621,14,32,0,83,-31,59,62,59,1,Bush,62,100,31,99,71,70,23,42,60,59,53,65,10,17751,66,33,25,34,15,0,33,14,33,0,3,23,0,0,0,0,0,0,1,89,88,38,0,71,7926,10,62,10,15,1,83,27,27,15,23,12,1,0,23,40,50,8,0,20,1009,2,2,0,1,1,0,0,0,1,0,1,43,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1202,1,1,88,31,87,85,67,59,64,10,78,6302,120,2,647,82,2,1,3,10,73,84,ByardKevin_17752,53,Kevin,216,17752,71,9,Lithonia,10,97,31,90,19,20,55,35765,15,47,1,79,-31,60,72,72,1,Byard III,67,100,47,99,83,85,22,48,68,60,52,85,12,17752,85,33,12,34,17,0,33,16,34,1,3,92,150,0,555,700,0,1255,1,89,94,30,0,73,7928,36,80,26,31,1,90,25,44,18,242,26,2,1255,242,52,50,8,0,31,1,3,2,2,2,1,0,2,0,1,0,2,41,17,0,0,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1203,3,0,88,30,78,80,76,57,57,27,72,2567,39,0,22,73,0,23,7,10,70,76,KearseJayron_17755,47,Jayron,281,17755,76,8,Fort Myers,10,91,1,84,18,21,42,22710,14,52,0,77,-31,59,76,67,1,Kearse,75,100,40,99,78,81,23,53,63,57,45,73,10,17755,75,33,25,34,15,0,33,17,33,0,11,0,0,0,0,0,0,0,1,87,91,35,0,71,8093,10,73,10,15,1,86,27,27,15,0,10,0,0,0,55,50,8,0,20,1009,3,2,2,1,1,0,2,0,1,0,0,43,18,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,3,1,86,31,83,70,53,48,59,18,76,6265,196,2,225,69,2,13,4,10,55,76,KillebrewMiles_17756,46,Miles,87,17756,74,27,Henderson,10,90,28,86,18,21,42,21045,19,44,3,89,-31,64,69,54,1,Killebrew,67,100,51,99,71,73,23,48,63,57,53,60,10,17756,68,33,25,34,6,0,33,19,33,0,11,50,105,0,175,320,0,495,1,87,81,5,0,76,8096,6,70,6,6,1,87,27,27,6,155,12,2,495,155,62,50,8,3,20,29,3,2,1,2,1,0,0,0,1,0,1,43,18,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1205,1,0,90,30,93,90,58,47,67,12,62,4554,21,1,433,81,1,36,3,10,30,89,SimmonsJustin_17758,36,Justin,109,17758,74,8,Stuart,10,89,31,96,19,20,48,40245,10,50,0,82,-31,55,68,76,1,Simmons,65,100,32,99,88,87,22,44,70,60,53,85,12,17758,86,33,13,34,15,0,33,18,34,2,1,275,0,0,158,0,0,158,1,87,95,20,0,66,8214,10,63,10,15,1,85,25,26,15,275,22,1,158,275,42,50,8,0,22,14,2,2,2,2,1,0,2,0,1,0,2,41,17,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,1,0,82,30,64,67,15,15,13,15,45,6372,227,3,438,37,3,511,63,15,20,53,FairbairnKaimi_17759,10,Ka'imi,103,17759,72,10,Kailua,10,82,15,69,88,96,10,59446,17,20,0,17,-31,17,10,14,1,Fairbairn,10,100,10,99,21,22,15,10,25,10,10,20,15,17759,80,15,15,15,20,0,17,20,17,0,5,50,50,450,388,623,183,1194,2,79,89,85,0,39,8000,25,35,30,35,1,65,40,39,20,550,15,3,1194,550,23,50,8,8,15,32,4,2,1,1,1,0,0,0,1,1,1,45,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,4,0,86,31,81,74,36,16,72,12,40,6125,235,1,85,58,1,24,3,5,62,74,VigilNick_17765,55,Nick,12,17765,74,43,Plain City,10,91,41,77,26,23,12,41909,17,26,0,78,-31,75,33,49,1,Vigil,57,100,48,99,74,80,20,41,29,24,29,57,5,17765,69,45,45,45,5,0,45,45,45,0,3,85,0,0,0,0,0,0,1,84,86,40,0,71,8247,5,82,5,5,1,91,33,23,5,85,14,1,0,85,79,50,8,0,15,11,3,2,1,2,1,0,0,0,3,2,2,37,14,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,6,0,73,30,67,87,10,8,35,12,29,6231,162,3,1019,20,2,16,3,5,30,54,SeumaloIsaac_17776,30,Isaac,115,17776,76,36,Corvallis,10,84,73,66,21,22,10,60597,83,10,0,48,-31,87,10,15,1,Seumalo,10,100,40,99,30,31,12,10,12,10,20,20,5,17776,80,72,78,84,6,0,79,81,83,1,5,50,556,788,311,463,231,1005,2,70,87,15,0,84,8208,6,33,6,6,1,81,22,24,6,1394,10,3,1005,1394,143,50,8,1,10,29,4,2,1,1,1,0,2,0,1,3,0,23,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1209,6,0,77,31,68,96,18,8,33,12,33,6273,139,5,2691,26,2,15,3,5,61,57,ThuneyJoe_17777,10,Joe,53,17777,77,34,Centerville,10,97,62,71,11,11,10,38196,79,15,0,48,-31,88,14,12,1,Thuney,10,100,10,99,10,35,15,19,15,10,31,12,5,17777,93,92,92,92,6,0,84,82,80,2,5,110,153,1550,340,662,662,3946,2,74,93,10,0,88,8235,6,29,6,6,1,94,24,25,6,4913,16,5,3946,4913,144,50,8,3,15,9,4,2,1,1,1,0,2,0,1,3,1,22,6,0,0,0,0,0,0,22,1,0,1,1550,1141,0,0,0,0,0,0,0,0,1550,1141,0,0,0,0,0
1210,4,0,86,31,84,71,41,16,66,12,45,762,121,0,220,65,0,17,4,5,75,73,CampbellDeVondre_17784,61,De'Vondre,284,17784,76,8,Fort Myers,10,92,52,82,20,20,10,2869,18,45,0,81,-31,84,31,60,1,Campbell,44,100,48,99,69,88,12,33,52,28,28,67,9,17784,72,45,23,45,6,0,45,29,45,0,2,0,0,0,0,0,0,0,1,86,91,30,0,72,7935,6,85,6,6,1,85,21,24,6,0,12,0,0,0,72,50,8,0,18,1009,4,2,1,2,1,0,2,0,1,2,1,34,13,0,0,0,0,0,0,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,4,0,85,30,76,61,47,32,64,12,42,6305,239,0,22,32,0,6,7,4,72,63,WeatherlyStephen_17789,75,Stephen,204,17789,77,9,Snellville,10,85,91,78,20,20,10,39222,18,20,0,79,-31,78,41,37,1,Weatherly,40,100,62,99,63,78,29,42,25,33,35,44,8,17789,69,45,44,45,6,0,45,44,45,0,3,0,0,0,0,0,0,0,1,81,82,99,0,77,8256,6,80,6,6,1,83,20,20,6,0,10,0,0,0,105,50,8,0,15,1009,3,2,0,0,1,0,0,0,1,2,1,25,10,0,0,0,0,0,0,31,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1212,4,0,75,31,68,64,50,34,24,24,50,1302,206,2,204,38,1,7,7,10,40,52,DixonRiley_17818,10,Riley,5,17818,76,31,Blossvale,10,88,9,70,79,92,10,50101,16,15,0,58,-31,22,51,13,1,Dixon,10,100,10,99,25,62,15,37,20,30,41,22,10,17818,76,10,10,10,22,0,16,20,16,0,1,47,174,0,100,30,0,130,2,73,89,48,0,56,7978,22,34,33,37,1,79,27,43,29,221,13,2,130,221,61,50,8,1,10,4,4,2,1,1,1,0,1,0,3,1,1,45,20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,3,0,91,31,83,81,67,60,53,10,62,6270,185,3,430,77,2,31,2,11,40,82,BradberryJames_17825,36,James,270,17825,73,0,Pleasant Grove,10,93,24,88,21,29,65,9141,12,60,0,75,-31,52,71,72,1,Bradberry IV,90,100,27,99,79,71,12,25,67,70,25,86,18,17825,78,35,10,35,6,0,35,13,35,1,6,50,50,50,256,380,775,1411,1,87,95,32,0,67,7905,6,55,6,6,1,88,21,21,6,150,12,3,1411,150,50,50,8,2,28,13,2,2,1,1,1,0,2,0,1,0,1,41,18,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,4,0,82,31,79,73,37,11,74,12,42,6119,255,0,94,62,0,15,4,5,66,74,KwiatkoskiNick_17828,56,Nick,1,17828,74,37,Bethel Park,10,85,53,81,29,22,12,53813,20,24,0,79,-31,81,36,64,1,Kwiatkoski,37,100,64,99,71,84,15,33,47,26,31,72,5,17828,72,45,45,45,6,0,45,45,45,0,1,0,0,0,0,0,0,0,1,82,83,20,0,78,8101,6,81,6,6,1,84,29,25,6,0,16,0,0,0,82,50,8,0,15,1009,3,2,1,2,1,0,0,0,1,2,2,35,14,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1215,4,0,79,31,69,77,13,10,79,12,30,6290,348,3,765,41,2,22,4,2,40,55,OnyemataDavid_17829,62,David,267,17829,75,50,Lagos,10,91,90,80,12,29,10,27956,28,15,0,81,-31,78,17,22,1,Onyemata,10,100,75,99,76,84,12,29,25,11,26,33,3,17829,76,45,44,45,6,0,45,45,45,1,3,50,50,1050,750,715,642,2107,2,74,76,40,0,89,8169,6,87,6,6,1,85,27,13,6,1150,17,3,2107,1150,140,50,8,1,10,14,3,2,0,0,1,0,2,0,1,3,1,27,10,0,0,0,0,0,0,27,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1216,6,0,77,31,62,79,10,10,71,12,39,2484,112,1,70,36,1,8,5,2,60,61,JeffersonQuinton_17834,76,Quinton,194,17834,76,37,Pittsburgh,10,89,71,72,20,21,10,63797,32,15,0,76,-31,82,28,15,1,Jefferson,25,100,58,99,77,82,28,10,15,25,25,25,3,17834,71,45,44,45,6,0,45,45,45,0,13,70,0,0,0,0,0,0,2,75,80,37,0,82,8072,6,83,6,6,1,86,22,10,6,70,10,1,0,70,131,50,8,0,10,3,4,2,1,0,1,0,0,0,1,2,2,29,12,0,0,0,0,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,6,0,66,31,60,73,23,8,40,12,21,6232,208,0,22,23,0,27,5,5,45,54,VaitaiHalapoulivaati_17837,40,Halapoulivaati,114,17837,78,42,Haltom,10,84,72,72,13,18,10,33461,82,15,0,65,-31,81,28,10,1,Vaitai,10,100,50,99,30,27,12,31,20,21,29,12,5,17837,69,67,72,74,6,0,72,72,72,0,5,0,0,0,0,0,0,0,2,67,86,15,0,88,8243,6,37,6,6,1,88,20,26,6,0,13,0,0,0,160,50,8,0,10,1009,4,2,1,1,1,0,0,0,1,3,1,23,8,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1218,2,1,98,30,98,94,93,84,21,28,77,2253,382,3,1826,93,3,28,5,94,80,97,HillTyreek_17838,10,Tyreek,237,17838,70,9,Pearson,10,92,10,92,15,13,92,2358,20,87,3,25,-31,40,95,10,1,Hill,30,100,10,99,26,33,92,45,90,80,37,20,95,17838,96,19,33,19,19,0,12,59,17,3,0,50,50,3918,1776,3068,1610,6454,1,99,92,20,0,64,8052,23,27,28,31,1,93,30,41,28,4018,24,3,6454,4018,31,50,8,2,96,12,4,2,1,1,1,0,2,0,1,0,2,10,3,0,1,1,1,0,1,9,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1219,4,0,83,31,78,66,26,15,62,12,32,513,158,0,101,44,0,8,6,5,72,67,BondDevante_17845,65,Devante,245,17845,73,4,Sacramento,10,85,51,83,24,25,10,6965,11,20,0,68,-31,71,33,41,1,Bond,55,100,52,99,67,78,25,28,20,28,27,51,5,17845,65,45,45,45,6,0,45,45,45,0,2,0,0,0,0,0,0,0,1,80,79,38,0,74,7900,6,77,6,6,1,74,20,27,6,0,13,0,0,0,76,50,8,0,15,1009,3,2,0,1,1,0,0,0,1,2,1,25,11,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1220,6,0,71,30,56,79,16,9,29,12,25,6241,186,2,230,12,1,20,6,5,40,51,SchweitzerWes_17847,10,Wes,57,17847,76,2,Scottsdale,10,85,71,69,21,18,10,23605,84,10,0,32,-31,81,16,12,1,Schweitzer,10,100,10,99,10,25,12,18,12,12,21,12,5,17847,70,70,72,75,6,0,78,75,72,0,5,50,60,0,110,170,0,280,2,69,83,21,0,82,8207,6,32,6,6,1,92,20,25,6,110,12,2,280,110,140,50,8,1,10,18,4,2,1,1,1,0,0,0,1,3,0,23,8,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1221,3,0,90,30,86,70,69,29,68,12,66,6274,56,1,115,67,1,33,6,6,55,75,GrugierHillKamu_17852,58,Kamu,146,17852,74,10,Papakolea,10,89,54,87,52,84,35,33334,15,36,0,81,-31,71,66,62,1,Grugier-Hill,65,100,52,99,72,81,25,58,39,57,53,66,10,17852,68,45,23,45,6,0,45,34,45,0,1,101,0,0,14,0,0,14,1,88,87,20,0,72,8029,6,74,6,6,1,90,23,29,6,101,10,1,14,101,60,50,8,0,20,31,3,2,1,1,1,0,0,0,1,2,1,35,14,0,1,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222,4,0,84,30,74,82,35,33,75,12,48,4200,81,2,466,52,1,39,6,5,77,71,RobertsElandon_17854,57,Elandon,176,17854,73,42,Port Arthur,10,89,50,83,20,20,10,45494,55,15,0,89,-31,86,34,53,1,Roberts,52,100,64,99,82,84,12,50,35,25,36,65,15,17854,77,45,45,47,6,0,46,52,53,1,3,50,350,0,183,116,0,299,1,85,89,38,0,82,8195,6,83,6,6,1,86,25,25,6,400,14,2,299,400,78,50,8,1,27,29,3,2,1,2,1,0,0,0,1,2,1,37,14,0,0,0,0,1,0,22,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
