_index,EPAV,ISCN,PACC,PAGE,PAGI,PAWR,PBCV,PBKT,PBSG,PBSK,PCAR,PCBT,PCMT,PCOL,PCON,PCPH,PCSA,PCTH,PCYL,PDPI,PDRO,PDRR,PEGO,PELU,PEPS,PFMS,PFNA,PGHE,PGID,PHAN,PHGT,PHSN,PHTN,PICN,PIMP,PINJ,PJEN,PJMP,PKAC,PKPR,PKRT,PLBD,PLBK,PLCI,PLCP,PLDT,PLHT,PLHY,PLIB,PLJM,PLMC,PLMO,PLNA,PLPE,PLPL,PLPM,PLPO,PLPR,PLPU,PLRL,PLSA,PLSC,PLSM,PLTR,PLTY,PLZC,PMRR,POID,POVR,PPBF,PPBK,PPBS,PPLA,PPOS,PQBS,PRBF,PRBK,PRBS,PROL,PRSE,PSA0,PSA1,PSA2,PSA3,PSA4,PSA5,PSA6,PSB0,PSB1,PSB2,PSB3,PSB4,PSB5,PSB6,PSBO,PSKI,PSPD,PSTA,PSTM,PSTN,PSTR,PSXP,PTAD,PTAK,PTAM,PTAS,PTEN,PTGH,PTHA,PTHP,PTOR,PTSA,PTUP,PVCO,PVSB,PVTS,PWGT,PYCF,PYRP,PYWT,SRRN,TGID,TRBH,TRBR,TRCB,TRCL,TRCT,TRDO,TRDS,TRFB,TRFK,TRFP,TRFY,TRHM,TRIC,TRJR,TRPB,TRSB,TRSC,TRSP,TRSW,TRTA,TRTL,TRTR,TRTS,TRWU,TSPM
1217,6,0,66,31,60,73,23,8,40,12,21,3,6232,208,0,0,22,23,0,27,5,5,45,54,VaitaiHalapoulivaati_17837,40,Halapoulivaati,114,17837,0,78,42,Haltom,0,10,84,72,72,13,18,10,33461,82,15,0,13,65,-31,81,28,10,1,Vaitai,10,100,50,99,30,27,12,31,20,21,29,23,12,5,17837,69,67,72,74,6,8,0,72,72,72,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,67,86,15,0,88,8243,6,37,6,6,1,88,20,26,6,0,13,0,0,0,160,50,8,0,10,1009,0,0,4,0,0,0,0,0,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
1218,2,1,98,30,98,94,93,84,21,28,77,0,2253,382,3,0,1826,93,3,28,5,94,80,97,HillTyreek_17838,10,Tyreek,237,17838,1,70,9,Pearson,0,10,92,10,92,15,13,92,2358,20,87,3,9,25,-31,40,95,10,1,Hill,30,100,10,99,26,33,92,45,90,80,37,10,20,95,17838,96,19,33,19,19,3,0,12,59,17,3,0,50,50,3918,0,0,0,0,1776,3068,1610,0,0,0,0,6454,1,99,92,20,0,64,8052,23,27,28,31,1,93,30,41,28,4018,24,3,6454,4018,31,50,8,2,96,12,0,0,4,1,0,0,0,1,0,2,1,1,2,1,1,0,1,1,0,0,0,2,0,1,1
1219,4,0,83,31,78,66,26,15,62,12,32,2,513,158,0,0,101,44,0,8,6,5,72,67,BondDevante_17845,65,Devante,245,17845,0,73,4,Sacramento,0,10,85,51,83,24,25,10,6965,11,20,0,6,68,-31,71,33,41,1,Bond,55,100,52,99,67,78,25,28,20,28,27,25,51,5,17845,65,45,45,45,6,11,0,45,45,45,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,79,38,0,74,7900,6,77,6,6,1,74,20,27,6,0,13,0,0,0,76,50,8,0,15,1009,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1
1220,6,0,71,30,56,79,16,9,29,12,25,3,6241,186,2,0,230,12,1,20,6,5,40,51,SchweitzerWes_17847,10,Wes,57,17847,0,76,2,Scottsdale,0,10,85,71,69,21,18,10,23605,84,10,0,14,32,-31,81,16,12,1,Schweitzer,10,100,10,99,10,25,12,18,12,12,21,23,12,5,17847,70,70,72,75,6,8,0,78,75,72,0,5,50,60,0,0,0,0,0,110,170,0,0,0,0,0,280,2,69,83,21,0,82,8207,6,32,6,6,1,92,20,25,6,110,12,2,280,110,140,50,8,1,10,18,0,0,4,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
1221,3,0,90,30,86,70,69,29,68,12,66,2,6274,56,1,0,115,67,1,33,6,6,55,75,GrugierHillKamu_17852,58,Kamu,146,17852,0,74,10,Papakolea,0,10,89,54,87,52,84,35,33334,15,36,0,22,81,-31,71,66,62,1,Grugier-Hill,65,100,52,99,72,81,25,58,39,57,53,35,66,10,17852,68,45,23,45,6,14,0,45,34,45,0,1,101,0,0,0,0,0,0,14,0,0,0,0,0,0,14,1,88,87,20,0,72,8029,6,74,6,6,1,90,23,29,6,101,10,1,14,101,60,50,8,0,20,31,0,0,3,0,0,0,0,1,0,2,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1
1222,4,0,84,30,74,82,35,33,75,12,48,2,4200,81,2,0,466,52,1,39,6,5,77,71,RobertsElandon_17854,57,Elandon,176,17854,0,73,42,Port Arthur,0,10,89,50,83,20,20,10,45494,55,15,0,22,89,-31,86,34,53,1,Roberts,52,100,64,99,82,84,12,50,35,25,36,37,65,15,17854,77,45,45,47,6,14,0,46,52,53,1,3,50,350,0,0,0,0,0,183,116,0,0,0,0,0,299,1,85,89,38,0,82,8195,6,83,6,6,1,86,25,25,6,400,14,2,299,400,78,50,8,1,27,29,1,0,3,0,0,1,0,0,0,2,0,0,1,0,1,1,2,1,0,0,0,0,0,0,1
1223,6,0,58,30,62,72,13,8,26,12,31,3,2379,208,0,0,22,26,0,40,6,5,55,43,HuntJoey_17855,13,Joey,67,17855,0,74,42,El Campo,0,10,88,62,61,20,20,9,45238,77,14,0,28,37,-31,78,11,12,1,Hunt,8,100,12,99,19,31,15,15,14,10,20,17,14,5,17855,61,63,64,64,6,7,0,62,66,68,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,67,84,0,0,88,8062,6,33,6,6,1,90,21,24,6,0,12,0,0,0,139,50,7,0,13,1009,0,0,4,0,0,0,0,0,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,3
1224,1,0,89,30,85,67,63,50,41,10,58,0,4467,232,1,0,23,60,1,32,7,10,86,85,SeymourKevon_17858,31,Kevon,171,17858,0,72,4,Pasadena,0,10,82,38,84,11,10,45,62773,15,29,0,3,53,-31,45,72,66,1,Seymour,76,100,26,99,68,62,12,31,63,67,25,38,61,10,17858,66,35,10,35,6,16,0,35,18,35,0,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,88,45,0,62,8421,6,47,6,6,1,68,25,25,6,23,11,1,0,23,28,50,7,0,20,1009,0,0,4,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1
1225,1,0,86,30,80,69,54,49,53,14,68,0,3791,9,0,0,94,71,0,44,6,10,77,79,ParksWill_17859,30,Will,242,17859,0,72,37,Philadelphia,0,10,86,39,77,24,22,35,60214,19,38,0,4,83,-31,64,68,66,1,Parks,71,100,28,99,68,78,12,48,60,64,54,43,70,13,17859,68,35,25,35,6,18,0,35,18,35,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,87,32,0,73,8170,6,68,6,6,1,82,19,27,6,0,15,0,0,0,40,50,7,0,15,1009,0,0,2,0,0,1,0,0,0,2,0,0,2,0,1,0,2,1,0,0,0,0,0,0,1
1226,6,1,62,31,53,82,10,6,29,12,31,3,6275,85,2,0,710,26,2,46,6,6,40,43,KarrasTed_17860,27,Ted,53,17860,0,76,13,Indianapolis,0,10,92,64,67,21,25,11,31029,70,24,3,22,67,-31,82,10,12,1,Karras,10,100,31,99,10,37,18,10,23,10,25,16,12,12,17860,78,84,83,83,6,7,0,69,68,68,0,5,460,480,0,0,0,0,0,250,150,0,0,0,0,0,400,2,70,88,5,0,84,8089,6,30,6,6,1,90,22,29,6,940,10,2,400,940,150,50,8,2,22,2,0,0,4,0,0,0,0,0,0,2,0,1,2,0,1,0,1,1,0,0,0,2,0,0,1
1227,1,0,87,30,84,64,76,75,44,24,84,2,5234,253,0,0,22,62,0,15,7,46,25,81,WashingtonDwayne_17868,19,Dwayne,171,17868,0,73,4,Lakewood,0,10,85,39,86,22,20,78,49590,28,43,0,19,43,-31,26,77,18,1,Washington,15,100,20,99,34,46,50,74,41,69,56,5,25,54,17868,63,25,42,29,19,1,0,18,30,20,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,82,15,0,73,8254,20,43,23,25,1,70,22,29,24,0,11,0,0,0,63,50,8,0,60,1009,0,0,1,0,0,0,0,0,0,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1
1228,4,0,79,31,74,71,53,30,63,12,65,2,6298,209,1,0,99,68,1,25,7,6,60,67,MatakevichTyler_17872,63,Tyler,56,17872,0,73,6,Stratford,0,10,93,44,76,15,14,10,46516,14,49,0,29,78,-31,74,44,46,1,Matakevich,53,100,63,99,70,78,25,37,40,35,40,37,58,10,17872,65,45,45,45,6,14,0,45,45,45,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79,82,10,0,75,8131,6,83,6,6,1,93,19,20,6,99,14,1,0,99,75,50,8,0,20,29,0,0,3,0,0,0,0,0,0,2,0,1,1,0,1,1,2,1,0,0,0,0,0,0,1
1229,2,0,88,31,89,59,79,75,45,20,83,0,6376,13,0,0,22,78,0,511,63,63,40,83,McKissicJD_17893,10,J.D.,204,17893,0,70,0,Phenix City,0,10,83,23,87,25,25,78,31669,32,64,0,0,15,-31,30,82,11,1,McKissic,15,100,10,99,47,45,63,64,70,76,58,6,16,72,17893,68,21,56,26,10,1,0,25,40,28,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86,86,25,0,69,8143,10,27,10,15,1,79,30,27,10,0,17,0,0,0,35,50,8,0,77,1009,0,0,3,0,0,0,0,1,0,2,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1
1230,6,0,73,31,71,87,25,16,73,12,21,2,6344,236,4,0,139,40,3,511,63,2,40,63,RobertsonHarrisRoy_17897,65,Roy,161,17897,0,77,42,Grand Prairie,0,10,86,98,84,30,30,10,47925,10,10,0,0,76,-31,77,25,30,1,Robertson-Harris,28,100,73,99,85,82,12,54,15,25,46,27,45,3,17897,72,45,45,45,6,11,0,45,45,45,0,5,50,139,660,680,0,0,0,533,0,0,0,0,0,0,533,1,77,79,39,0,82,8196,6,77,6,6,1,85,32,34,6,1529,12,4,533,1529,130,50,8,0,10,28,0,1,4,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
1231,4,1,72,34,69,61,20,15,45,10,64,1,6181,90,1,0,115,62,1,511,63,40,80,64,KreiterCasey_17900,16,Casey,56,17900,0,73,14,DeWitt,0,84,92,59,78,14,11,10,27570,53,47,1,0,59,-31,68,16,22,1,Kreiter,10,100,24,99,13,42,42,15,45,10,22,15,19,45,17900,31,40,57,50,10,4,0,35,48,40,0,1,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,73,80,40,0,67,8363,10,49,10,10,1,82,14,10,10,115,10,1,0,115,90,50,10,3,50,16,0,0,4,0,0,0,0,0,0,2,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1
1232,6,0,74,31,69,84,10,5,30,12,44,3,6386,227,4,0,419,40,3,511,63,5,35,62,BrendelJake_17912,15,Jake,56,17912,0,76,42,Plano,0,10,86,64,70,22,18,10,21556,85,15,0,0,15,-31,77,10,20,1,Brendel,10,100,19,99,30,32,15,10,15,10,15,18,20,5,17912,75,74,72,70,6,7,0,84,78,72,0,5,50,141,239,355,0,0,0,177,278,205,136,0,0,0,796,2,70,86,1,0,84,7908,6,41,6,6,1,89,28,22,6,785,10,4,796,785,139,50,8,4,15,15,0,0,4,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3
1233,3,0,91,31,82,68,84,71,26,22,73,0,8801,209,0,0,23,82,0,511,63,77,30,83,AndersonRobby_17960,10,Robbie,137,17960,0,75,8,Fort Lauderdale,0,10,93,84,86,11,11,65,18997,23,80,0,0,12,-31,43,83,20,1,Chosen,10,100,10,99,25,38,75,63,83,75,45,9,25,74,17960,72,22,35,24,6,3,0,31,45,37,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93,89,30,0,59,7880,6,21,10,15,1,81,27,29,10,0,20,0,0,0,30,50,8,0,73,1009,0,0,4,0,1,0,0,1,0,2,0,0,1,0,1,0,1,1,0,0,0,2,0,1,1
1234,1,0,89,31,88,74,72,68,52,28,71,0,1499,259,1,0,23,83,1,511,63,71,30,88,EricksonAlex_18001,10,Alex,41,18001,0,72,48,Argyle,0,10,96,82,82,22,20,82,13620,29,78,0,0,12,-31,49,72,15,1,Erickson,10,100,10,99,23,35,62,54,76,73,55,12,26,75,18001,71,27,50,25,22,3,0,30,54,36,0,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,83,0,0,64,7996,34,33,37,41,1,80,28,49,35,23,25,1,0,23,35,50,7,0,75,1009,0,0,4,0,0,0,0,1,0,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1
1235,4,0,73,30,76,67,76,67,45,84,59,0,5366,65,1,0,177,49,1,1,1,12,88,74,WinstonJameis_19982,10,Jameis,165,19982,0,76,0,Bessemer,1,10,87,5,75,26,30,10,12342,33,15,0,0,28,-31,20,66,12,1,Winston,10,100,10,99,19,50,15,71,20,72,64,1,13,14,19982,72,15,15,15,80,0,1,27,37,30,0,1,121,0,0,0,0,0,0,56,0,0,0,0,0,0,56,1,77,87,38,9,72,6980,82,45,81,86,1,95,82,91,82,121,77,1,56,121,71,50,9,0,15,5,0,0,4,0,0,0,0,0,0,2,1,0,1,0,1,0,1,3,0,0,0,1,1,0,4
1236,3,0,89,30,86,68,86,73,25,77,64,0,5930,161,1,1,600,62,1,2,1,19,68,83,MariotaMarcus_19983,10,Marcus,93,19983,0,76,10,Honolulu,0,10,79,18,84,35,37,10,62645,29,26,0,0,25,-31,43,73,10,1,Mariota,10,100,10,99,30,35,23,62,31,72,41,3,24,29,19983,69,15,20,15,81,0,1,20,28,20,0,1,61,0,0,0,0,0,0,539,0,0,0,0,0,0,539,1,87,74,40,5,60,6979,75,28,78,82,1,90,80,86,80,61,79,1,539,61,62,50,9,0,39,26,0,0,4,0,0,0,0,0,0,0,0,1,1,0,1,0,1,3,0,0,0,2,1,0,0
1237,4,1,68,36,71,85,72,52,26,73,62,0,4692,71,5,1,4616,26,3,1,1,12,67,66,StaffordMatthew_20051,10,Matthew,47,20051,0,75,8,Tampa Bay,0,10,87,9,75,25,28,10,14512,17,15,5,0,12,-31,27,55,10,1,Stafford,10,100,10,99,17,29,15,36,15,39,47,0,22,14,20051,85,22,25,24,85,0,12,19,22,17,1,1,150,150,3000,3750,3750,0,0,1200,1850,1616,1616,1616,0,0,7898,2,76,90,35,24,66,6302,88,28,87,91,1,98,89,94,85,10800,82,5,7898,10800,60,50,15,4,15,24,0,0,4,0,0,0,0,0,0,2,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1
1238,4,0,57,38,62,70,63,27,19,47,60,1,2356,119,0,2,277,25,0,511,63,12,84,61,HoyerBrian_20162,10,Brian,11,20162,0,74,34,North Olmsted,0,10,82,7,77,18,15,10,27821,10,15,0,0,12,-31,34,54,13,1,Hoyer,10,100,10,99,25,12,15,20,15,49,22,0,19,14,20162,60,12,12,12,76,0,1,18,18,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,67,65,40,3,56,1552,71,19,75,81,1,70,78,82,69,0,71,0,0,0,55,50,15,0,15,1009,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0,0,0,0,0,0,3
1239,4,1,62,38,60,67,10,9,14,16,35,1,3488,193,2,1,205,30,2,28,5,10,80,49,MorsteadThomas_20305,11,Thomas,23,20305,0,76,42,Pearland,0,10,93,6,49,84,90,10,14638,14,10,1,0,22,-31,20,10,12,1,Morstead,10,100,11,99,19,30,12,10,12,10,10,45,15,10,20305,77,13,19,15,20,20,0,15,22,15,0,15,50,50,0,0,0,0,0,155,255,0,0,0,0,0,410,2,71,86,80,0,68,2184,39,14,48,46,1,75,38,50,20,100,17,2,410,100,65,50,15,1,10,18,0,0,4,0,0,0,0,0,0,2,0,1,1,0,1,0,1,1,0,0,0,2,0,0,1
1240,3,0,86,27,80,68,71,52,20,68,56,0,2941,123,1,0,500,42,1,10,2,17,40,80,LockDrew_20328,10,Drew,71,20328,0,76,24,Lee's Summit,0,10,87,2,76,12,18,20,21816,14,28,0,4,19,-31,23,40,14,1,Lock,10,100,10,99,15,26,12,33,37,31,46,1,16,23,20328,65,13,13,14,75,0,1,14,24,18,0,1,50,0,0,0,0,0,0,450,0,0,0,0,0,0,450,2,83,77,55,13,68,9553,75,22,76,81,1,91,79,89,75,50,74,1,450,50,68,50,5,0,29,16,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0,1,0,0,1,0,2
1241,4,0,83,28,77,71,62,41,22,61,66,1,647,253,1,0,92,39,1,511,63,10,25,74,BrowningJake_20329,10,Jake,5,20329,0,74,4,Folsom,0,10,93,6,72,47,59,10,22968,12,27,0,0,15,-31,15,56,10,1,Browning,10,100,10,99,15,30,14,32,33,41,33,0,13,13,20329,68,10,11,10,74,0,1,10,11,10,0,1,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,80,79,38,0,57,9399,74,19,80,87,1,90,73,87,76,92,77,1,0,92,49,50,4,1,24,2,0,0,4,0,0,0,0,0,0,2,0,0,1,0,1,0,1,3,0,1,0,0,0,0,0
1242,1,0,82,29,80,59,69,50,19,64,58,1,1972,255,1,0,23,29,1,36,3,12,86,78,GrierWill_20330,10,Will,51,20330,0,73,32,Charlotte,0,10,89,15,81,44,55,10,6583,10,15,0,21,13,-31,17,57,13,1,Grier,10,100,10,99,18,26,12,30,18,55,31,3,16,14,20330,56,12,13,12,75,0,1,15,17,18,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,79,75,45,3,57,9481,73,21,68,76,1,90,78,85,75,23,73,1,0,23,60,50,5,0,15,1009,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,0,1,0,1,0,0,3
1243,1,0,79,28,77,62,59,38,22,58,55,0,7233,20,1,0,23,46,1,511,63,16,70,76,RypienBrett_20331,10,Brett,69,20331,0,74,46,Spokane,0,10,88,19,78,18,21,13,19256,19,28,0,0,16,-31,16,50,11,1,Rypien,10,100,10,99,15,32,20,40,29,33,29,0,15,18,20331,57,18,17,14,74,0,1,10,16,12,0,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,77,68,45,30,52,9615,74,31,71,79,1,81,71,83,79,23,72,1,0,23,42,50,6,0,25,1009,0,0,4,0,0,0,0,0,0,1,0,0,1,0,1,0,1,4,0,0,0,0,1,0,1
1244,1,0,87,29,83,61,78,65,30,68,65,0,7235,165,0,0,94,43,0,25,6,20,44,84,McSorleyTrace_20334,20,Trace,41,20334,0,72,45,Ashburn,0,10,87,3,80,37,34,45,48055,18,30,0,25,29,-31,33,64,28,1,McSorley,30,100,24,99,35,39,23,37,33,70,59,3,36,25,20334,55,18,17,14,73,0,1,12,19,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,69,35,0,59,9568,65,46,65,72,1,86,77,84,70,0,72,0,0,0,42,50,5,0,31,1009,0,0,4,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,2,1,0,0
1245,1,0,87,27,90,65,77,68,23,74,65,0,7236,315,1,0,129,27,1,28,5,14,26,85,StickEaston_20335,10,Easton,71,20335,0,73,26,Omaha,0,10,93,2,78,28,29,10,31800,14,22,0,8,20,-31,22,65,11,1,Stick,10,100,10,99,17,30,16,43,18,68,56,3,17,16,20335,62,13,14,13,78,0,1,12,21,16,0,1,30,0,0,0,0,0,0,99,0,0,0,0,0,0,99,1,86,79,20,2,65,9640,75,23,74,78,1,90,86,83,77,30,72,1,99,30,64,50,5,5,21,8,0,0,4,0,0,0,0,0,0,1,1,0,1,0,1,0,1,3,0,0,0,2,1,0,2
1246,4,0,90,27,81,74,78,77,26,21,87,0,7237,253,1,0,23,75,1,20,7,49,28,84,GaskinMyles_20338,12,Myles,132,20338,0,70,46,Lynnwood,0,10,91,38,83,12,17,73,30905,31,51,0,12,26,-31,40,82,18,1,Gaskin,18,100,11,99,21,30,56,67,54,74,71,5,25,56,20338,70,26,49,32,10,1,0,16,30,23,0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,87,0,0,73,9468,10,30,15,20,1,86,20,24,15,23,11,1,0,23,34,50,5,0,64,1009,0,0,2,0,0,0,0,0,0,2,0,0,1,0,1,0,1,1,0,0,0,2,0,0,1
1247,5,0,87,27,77,42,77,74,34,22,77,0,7240,201,1,0,101,77,1,25,2,57,36,74,ArcegaWhitesideJJ_20344,11,J.J.,123,20344,0,74,50,Zaragoza,0,10,87,83,87,16,19,35,64952,38,80,0,13,21,-31,56,71,17,1,Arcega-Whiteside,17,100,11,99,18,36,62,70,82,69,62,14,23,58,20344,61,48,50,45,6,4,0,53,53,49,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86,82,40,0,74,9370,6,36,10,15,1,83,31,34,10,0,19,1,0,0,77,50,5,0,60,1009,0,0,4,0,1,0,0,1,0,2,1,0,1,1,2,0,1,1,0,0,0,2,0,1,1
1248,1,1,83,28,79,68,74,57,24,81,60,0,7242,252,2,0,800,26,2,5,6,12,24,76,MinshewIIGardner_20347,10,Gardner,67,20347,0,73,23,Brandon,0,10,92,15,81,16,20,13,33336,14,16,2,17,31,-31,25,64,13,1,Minshew II,10,100,10,99,16,32,15,33,15,63,34,3,12,14,20347,71,14,15,18,83,0,1,16,23,22,0,1,700,634,0,0,0,0,0,100,766,0,0,0,0,0,866,2,81,80,29,0,62,9575,80,31,81,87,1,95,76,86,84,1334,81,2,866,1334,65,50,5,0,15,23,0,0,4,0,0,0,0,0,0,2,0,0,1,0,1,0,1,3,0,0,0,1,1,0,1
1249,5,1,93,28,89,81,94,85,43,30,71,2,4317,136,4,0,2817,86,1,4,2,80,89,89,SamuelDeebo_20348,11,Deebo,210,20348,0,72,39,Inman,0,10,88,1,94,12,15,85,30776,25,86,2,15,39,-31,46,91,21,1,Samuel Sr,16,100,11,99,34,48,83,88,90,84,83,10,29,82,20348,84,16,38,21,23,3,0,21,53,26,3,1,50,154,50,279,0,0,0,618,711,1224,2538,0,0,0,5091,1,92,95,35,0,80,9618,21,46,27,32,1,92,27,44,34,533,25,4,5091,533,55,50,5,5,83,15,0,0,3,1,1,1,0,1,0,2,1,1,2,1,1,0,1,1,0,0,0,2,0,1,1
1250,3,0,90,28,84,63,74,70,24,65,71,0,7244,255,1,0,23,78,1,511,63,72,70,81,SillsVDavid_20350,10,David,71,20350,0,75,7,Wilmington,0,10,79,13,89,17,19,50,59960,24,77,0,0,12,-31,44,73,10,1,Sills V,10,100,10,99,23,27,70,45,81,68,46,9,16,68,20350,66,27,35,30,63,3,0,18,45,26,0,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,80,10,0,60,9628,58,25,64,69,1,82,34,73,72,23,55,1,0,23,51,50,6,0,72,1009,0,0,4,0,0,0,0,1,0,2,0,0,1,1,1,0,1,3,0,1,0,1,1,1,1
1251,1,0,90,27,89,58,76,71,25,22,74,0,3479,143,1,0,23,78,1,511,63,71,42,86,MorganJrStanley_20351,10,Stanley,244,20351,0,72,17,New Orleans,0,10,88,82,91,13,19,73,15416,27,80,0,0,24,-31,49,79,10,1,Morgan Jr,15,100,10,99,14,35,65,69,78,73,55,10,16,68,20351,67,27,40,30,6,3,0,25,49,31,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,80,10,0,63,9580,6,32,10,15,1,79,30,25,10,23,16,1,0,23,45,50,5,0,69,1009,0,0,3,0,0,0,0,1,0,2,1,0,1,1,1,0,1,1,0,0,0,2,0,1,1
1252,5,0,94,26,84,88,86,85,38,29,69,2,3376,160,4,0,1500,91,2,32,2,84,25,82,MetcalfDK_20353,10,D.K.,210,20353,0,76,23,Oxford,0,10,94,14,96,13,18,40,30137,27,89,0,28,30,-31,48,82,15,1,Metcalf,15,100,10,99,19,34,87,86,95,71,80,11,29,83,20353,88,18,42,23,10,3,0,30,52,34,3,11,100,222,513,2200,0,0,0,784,1150,987,987,0,0,0,3908,3,96,88,5,0,79,9569,10,33,13,18,1,96,23,34,10,3035,19,4,3908,3035,75,50,5,5,85,28,0,0,4,0,0,0,0,1,0,2,1,0,0,1,2,0,1,1,0,0,0,2,0,1,1
1253,1,0,92,27,89,63,83,73,41,22,73,0,762,157,1,0,30,83,1,27,2,73,60,89,CampbellParris_20355,10,Parris,244,20355,0,72,34,Akron,0,10,80,80,89,12,14,76,33593,36,78,0,10,23,-31,50,83,16,1,Campbell,16,100,10,99,21,45,67,59,79,76,46,10,24,71,20355,72,26,43,28,6,3,0,30,50,28,0,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93,82,20,0,56,9413,6,38,10,15,1,78,20,26,10,30,18,1,0,30,48,50,5,0,73,13,0,0,4,0,1,0,0,0,0,2,1,0,1,0,1,0,1,1,0,0,0,2,0,1,1
1254,2,0,87,28,86,72,86,74,46,28,71,1,7245,39,0,0,1372,85,0,11,5,72,52,88,RenfrowHunter_20356,21,Hunter,41,20356,0,70,39,Myrtle Beach,0,10,87,13,85,34,42,81,52663,26,81,0,23,49,-31,51,84,35,1,Renfrow,34,100,16,99,31,50,65,50,84,76,41,12,39,74,20356,73,17,35,19,26,3,0,22,44,17,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,90,10,0,61,9610,28,48,36,41,1,79,27,44,36,0,28,0,0,0,25,50,5,0,79,1009,0,0,4,0,1,0,0,1,0,0,1,0,1,1,1,0,1,3,0,0,0,1,1,1,1
1255,4,0,79,27,77,64,63,57,22,43,72,2,6771,118,0,0,113,80,0,3,5,54,50,65,GentryZach_20357,10,Zach,62,20357,0,80,30,Albuquerque,0,10,88,88,73,22,14,25,21560,52,74,0,29,15,-31,63,63,11,1,Gentry,15,100,10,99,17,30,64,68,73,57,64,15,22,57,20357,63,60,61,55,28,4,0,60,60,56,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,84,15,0,72,9470,45,32,49,52,1,86,33,63,42,0,46,0,0,0,105,50,5,0,63,1009,0,0,4,0,1,0,0,0,0,2,0,1,1,0,1,0,1,3,0,0,0,1,1,0,1
1256,5,0,85,27,78,68,67,59,48,18,76,2,3715,186,3,0,617,84,2,5,3,56,50,69,OliverJosh_20358,32,Josh,99,20358,0,77,4,Paso Robles,0,10,87,84,82,15,20,39,43321,78,77,0,17,46,-31,73,60,17,1,Oliver,23,100,26,99,33,49,65,64,79,54,69,15,26,61,20358,73,60,61,59,6,4,0,62,72,70,1,12,50,470,795,0,0,0,0,300,147,147,0,0,0,0,594,1,86,82,30,0,75,9590,6,47,10,15,1,81,32,24,10,1315,10,3,594,1315,99,50,5,1,67,31,0,0,4,0,0,0,0,1,0,2,1,0,1,1,1,0,1,1,0,0,0,2,0,1,1
