_parent_table_path,_parent_table_name,_parent_record_index,_index,EPAV,ISCN,PACC,PAGE,PAGI,PAWR,PBCV,PBKT,PBSG,PBSK,PCAR,PCBT,PCMT,PCTH,PDPI,PDRO,PDRR,PELU,PEPS,PFMS,PFNA,PGID,PHAN,PHGT,PHSN,PHTN,PICN,PIEA,PIIP,PIMP,PINJ,PJEN,PJMP,PKAC,PKPR,PKRT,PLBD,PLBK,PLCI,PLCP,PLDT,PLHT,PLIB,PLJM,PLMC,PLMO,PLNA,PLPE,PLPL,PLPM,PLPO,PLPR,PLPU,PLRL,PLSA,PLSC,PLSM,PLTR,PLTY,PLZC,PMRR,POID,POVR,PPBF,PPBK,PPBS,PPLA,PPOS,PQBS,PRBF,PRBK,PRBS,PROL,PRSD,PRSE,PSPD,PSTA,PSTM,PSTR,PSXP,PTAD,PTAK,PTAM,PTAS,PTEN,PTGH,PTHA,PTHP,PTOR,PTUP,PUHE,PWGT,PYCF,PYEA,PYWT,SRRN,TGID
BLOB,BLOB,1,4491,0,0,87,0,79,56,62,68,34,28,70,2,5346,78,0,63,58,74,WilliamsShannon_12085,30,Shannon,12085,0,75,12,Lombard,1,1,0,40,83,81,85,28,39,62,25505,63,79,0,1,59,63,63,42,1,Williams,22,0,29,99,41,33,49,70,71,59,66,24,39,62,12085,65,50,56,57,29,4,0,61,62,63,1,0,12,78,93,25,67,4069,25,31,12,34,1,91,10,10,42,36,0,94,57,0,0,69,1175
BLOB,BLOB,1,4492,0,0,88,0,84,66,46,45,60,43,67,0,6674,60,0,63,28,83,YanceyGarrick_12087,28,Garrick,12087,0,72,13,South Bend,1,1,0,29,88,15,79,24,41,53,25505,58,29,0,1,81,59,50,61,1,Yancey,64,0,35,99,69,68,37,63,25,45,59,60,65,28,12087,65,59,63,53,32,17,0,55,49,67,0,3,13,85,86,36,72,1250,37,65,22,22,1,84,22,23,10,26,0,52,51,0,0,27,1110
BLOB,BLOB,1,4493,0,0,79,0,76,61,65,67,50,26,66,2,6063,80,0,63,50,72,JohnsTerron_12089,48,Terron,12089,0,78,30,Rio Rancho,1,1,0,85,80,85,71,28,48,51,25505,40,82,0,1,40,55,52,28,1,Johns,24,0,46,99,42,48,45,57,68,55,63,24,56,65,12089,64,48,56,50,31,4,0,56,61,52,0,3,12,73,97,25,71,2851,27,49,11,10,1,87,17,13,30,35,0,81,52,2,0,79,1171
BLOB,BLOB,1,4494,0,0,89,0,84,80,49,30,46,30,51,0,1291,58,0,63,26,82,DillonDeVante_12090,26,DeVante,12090,0,72,7,Bridgeville,1,1,0,41,82,34,81,39,42,46,25505,52,23,0,1,66,46,50,60,1,Dillon,61,0,26,99,73,69,41,33,28,45,35,60,71,29,12090,71,61,54,51,45,17,0,53,47,58,0,0,3,86,93,33,60,934,10,63,22,10,1,92,10,13,29,29,0,45,43,3,0,28,1118
BLOB,BLOB,1,4495,0,0,87,0,85,66,65,57,47,30,62,0,2506,72,0,63,59,85,JohnsonAmeer_12091,35,Ameer,12091,0,72,42,Baytown,1,1,0,10,75,82,82,28,38,63,25505,34,73,0,1,50,41,71,34,1,Johnson,33,0,35,99,44,51,66,25,74,69,43,17,53,64,12091,65,19,30,27,45,3,0,37,46,37,0,0,13,87,84,45,62,2945,21,45,10,32,1,78,20,29,18,24,0,23,55,0,0,65,1188
BLOB,BLOB,1,4496,0,0,80,0,77,63,30,30,37,33,57,2,1683,38,0,63,41,56,FoxChris_12093,48,Chris,12093,0,76,33,Bismarck,1,1,0,50,84,71,75,29,43,42,25505,70,37,0,1,31,79,39,42,1,Fox,42,0,31,99,36,43,48,27,39,42,30,31,37,40,12093,66,75,79,79,30,5,0,59,61,48,0,0,15,63,97,15,80,685,20,29,19,20,1,90,29,19,19,48,0,132,50,3,0,38,1148
BLOB,BLOB,1,4497,0,0,79,0,64,57,29,31,70,39,52,3,1308,36,0,63,29,53,DockeryAlex_12095,66,Alex,12095,0,74,5,Denver,1,1,0,22,91,74,75,34,30,35,25505,54,29,0,1,79,62,28,37,1,Dockery,28,0,65,99,71,88,39,30,29,29,30,44,26,29,12095,69,57,61,53,48,12,0,53,50,56,0,3,15,65,93,20,84,4524,22,83,28,25,1,91,10,26,19,25,0,141,49,2,0,28,1124
BLOB,BLOB,1,4498,0,0,88,0,83,68,44,41,60,38,26,0,5884,56,0,63,27,81,HaroldDeven_12096,34,Deven,12096,0,69,8,Saint Petersburg,1,1,0,45,88,34,79,43,42,43,25505,58,27,0,1,74,56,46,64,1,Harold,70,0,36,99,70,73,39,55,22,48,52,59,65,27,12096,67,61,65,54,38,17,0,53,51,66,0,3,13,85,90,33,67,2685,36,70,13,19,1,93,14,12,13,25,0,46,58,1,0,28,1220
BLOB,BLOB,1,4499,0,0,73,0,62,74,27,39,66,28,57,2,5905,25,0,63,26,46,KennardElton_12097,59,Elton,12097,0,76,34,Galloway,1,1,0,10,91,61,73,30,35,34,25505,58,27,0,1,77,72,23,28,1,Kennard,23,0,66,99,58,72,37,39,24,24,42,44,18,24,12097,69,61,65,52,40,12,0,56,59,65,0,3,15,59,91,20,89,2858,37,74,20,13,1,93,34,23,20,38,0,129,42,0,0,27,1101
BLOB,BLOB,1,4500,0,0,84,0,80,62,34,42,58,43,49,2,3430,56,0,63,27,77,MitchellMatthew_12101,50,Matthew,12101,0,73,7,Washington,1,1,0,32,87,94,82,36,48,37,25505,35,41,0,1,68,57,33,61,1,Mitchell,33,0,51,99,58,74,40,45,31,37,41,52,73,30,12101,62,50,56,49,43,14,0,49,49,57,0,3,3,77,86,34,76,580,36,78,26,21,1,88,24,28,20,33,0,69,48,0,0,29,1114
BLOB,BLOB,1,4501,0,0,68,0,63,71,48,56,47,39,56,0,5705,26,0,63,26,61,DonaldTyrone_12105,42,Tyrone,12105,0,72,34,Canton,1,1,0,30,84,17,59,43,38,23,25505,46,22,0,1,57,41,45,31,1,Donald,26,0,52,99,29,50,38,50,27,45,50,0,37,26,12105,61,38,50,38,54,0,0,39,50,39,0,3,13,69,81,45,65,2951,67,54,74,74,1,83,12,92,72,73,0,45,42,0,0,23,1101
BLOB,BLOB,1,4502,0,0,76,0,73,63,33,32,41,44,51,3,2122,34,0,63,38,54,HarrisonQuincy_12109,40,Quincy,12109,0,75,21,West Bloomfield,1,1,0,39,80,59,71,47,33,33,25505,74,33,0,1,42,75,34,35,1,Harrison,38,0,41,99,34,33,42,32,37,36,32,38,34,37,12109,62,66,71,67,25,6,0,68,67,51,0,0,5,61,90,20,82,424,18,33,14,35,1,86,27,32,24,38,0,136,42,0,0,35,1129
BLOB,BLOB,1,4503,0,0,89,0,86,63,45,40,56,39,45,0,3599,63,0,63,26,88,NicholasGeorge_12113,29,George,12113,0,72,34,Columbus,1,1,0,36,89,39,86,46,28,52,25505,55,40,0,1,68,52,57,74,1,Nicholas,69,0,36,99,71,75,43,50,32,56,40,55,65,29,12113,72,58,66,55,25,16,0,54,56,64,0,3,3,88,89,36,61,2952,20,74,15,34,1,90,32,24,25,45,0,31,57,3,0,27,1206
BLOB,BLOB,1,4504,0,0,91,0,88,72,66,28,45,26,35,0,1923,60,0,63,38,86,GoodsonDante_12114,23,Dante,12114,0,72,8,Miami,1,1,0,28,80,34,86,28,26,48,25505,55,26,0,1,62,41,57,60,1,Goodson,56,0,23,99,59,76,41,29,29,58,32,58,71,34,12114,67,55,54,48,43,18,0,51,48,58,0,3,3,88,90,40,59,382,17,57,14,24,1,82,33,36,21,30,0,28,47,1,0,34,1173
BLOB,BLOB,1,4505,0,0,92,0,89,62,53,28,44,26,46,0,1336,58,0,63,33,89,DotsonZedrick_12115,33,Zedrick,12115,0,72,35,Choctaw,1,1,0,26,75,35,86,30,45,51,25505,56,31,0,1,54,45,65,67,1,Dotson,60,0,29,99,58,67,44,32,31,62,28,54,51,31,12115,65,56,57,51,40,16,0,51,50,55,0,0,3,89,90,36,51,4406,32,48,16,37,1,84,34,28,15,35,0,25,54,0,0,35,1150
BLOB,BLOB,1,4506,0,0,92,0,90,73,76,61,38,46,78,2,0,67,0,63,43,90,PeeleThomas_12117,32,Thomas,12117,0,72,34,Youngstown,1,1,0,54,87,34,82,29,39,68,25505,36,54,0,1,42,37,76,49,1,Peele,36,0,31,99,49,41,51,45,56,75,56,6,48,58,12117,75,45,49,44,33,1,0,32,43,33,0,3,3,88,91,15,67,3059,30,40,37,17,1,85,28,32,28,29,0,42,53,1,0,59,1177
BLOB,BLOB,1,4507,0,0,67,0,69,59,38,38,48,39,55,2,6561,31,0,63,26,56,McDowellBlake_12118,35,Blake,12118,0,79,12,Chicago Heights,1,1,0,3,85,76,69,31,37,29,25505,64,30,0,1,54,81,27,31,1,McDowell,30,0,52,99,32,27,39,37,32,28,37,34,26,32,12118,63,70,75,70,48,9,0,71,67,49,0,3,15,56,82,15,86,841,12,37,10,24,1,81,19,36,16,28,0,165,47,0,0,31,1115
BLOB,BLOB,1,4508,0,0,89,0,82,65,35,35,55,37,55,2,2430,52,0,63,37,76,IronsLaBrandon_12119,45,LaBrandon,12119,0,73,8,Deerfield Beach,1,1,0,37,87,93,84,32,33,41,25505,55,32,0,1,70,66,37,61,1,Irons,40,0,43,99,69,79,40,35,35,34,36,49,76,39,12119,64,59,62,53,45,15,0,52,53,58,0,3,3,80,87,25,73,2479,31,70,20,24,1,91,17,29,10,39,0,60,53,0,0,36,1131
BLOB,BLOB,1,4509,0,0,75,0,72,59,31,43,42,43,57,1,868,32,0,63,44,69,CharlesLandon_12124,29,Landon,12124,0,73,47,Ona,1,1,0,24,81,91,79,73,73,36,25505,39,31,0,1,37,26,33,30,1,Charles,41,0,46,99,28,41,49,46,48,31,28,62,27,39,12124,70,38,40,32,34,20,0,45,31,47,0,0,5,71,85,42,52,3904,22,36,37,32,1,89,34,33,13,31,0,43,41,1,0,39,1152
BLOB,BLOB,1,4510,0,0,86,0,83,70,72,69,44,63,69,0,6755,52,0,63,23,82,WeissWyatt_12125,39,Wyatt,12125,0,73,13,Indianapolis,1,1,0,31,83,2,78,29,27,31,25505,35,25,0,1,41,38,78,33,1,Weiss,48,0,41,99,65,33,40,54,26,70,53,4,36,23,12125,66,34,41,31,49,0,0,29,33,29,0,0,3,82,87,45,58,3841,67,38,64,67,1,88,24,86,78,76,0,30,59,0,0,26,1110
BLOB,BLOB,1,4511,0,0,80,0,77,56,27,27,30,33,57,3,3590,39,0,63,41,61,NewmanHarvey_12128,46,Harvey,12128,0,73,31,Brooklyn,1,1,0,22,76,61,73,43,38,43,25505,72,41,0,1,28,73,43,42,1,Newman,41,0,25,99,36,44,47,25,38,42,23,38,40,40,12128,58,66,69,63,46,8,0,68,64,50,0,0,5,61,88,20,77,803,22,25,20,36,1,83,16,18,21,33,0,125,56,0,0,38,1115
BLOB,BLOB,1,4512,0,0,75,0,64,73,29,34,66,42,55,3,3571,36,0,63,29,53,NelsonSeth_12136,60,Seth,12136,0,76,34,Broadview Heights,1,1,0,18,84,61,74,29,47,33,25505,54,27,0,1,75,72,25,34,1,Nelson,31,0,59,99,53,73,42,34,29,27,37,44,23,29,12136,63,61,64,55,41,12,0,55,57,63,0,0,15,63,89,20,85,2046,19,70,33,12,1,85,28,38,22,29,0,143,46,0,0,28,1148
BLOB,BLOB,1,4513,0,0,91,0,85,60,51,40,61,42,62,0,2991,66,0,63,31,82,LoweryBryce_12137,38,Bryce,12137,0,72,13,Greenwood,1,1,0,44,84,21,85,38,33,53,25505,59,44,0,1,78,58,49,62,1,Lowery,73,0,43,99,64,73,46,52,38,53,49,59,67,29,12137,66,61,61,52,28,18,0,53,52,65,1,0,3,88,83,33,65,3615,32,70,13,31,1,86,22,10,13,28,0,38,46,0,0,27,1141
BLOB,BLOB,1,4514,0,0,85,0,80,65,32,36,63,34,49,2,4002,57,0,63,28,75,PriceEthan_12139,49,Ethan,12139,0,75,12,Bloomington,1,1,0,25,87,28,80,47,35,32,25505,39,36,0,1,71,57,33,61,1,Price,28,0,54,99,71,80,42,35,31,33,34,52,73,31,12139,66,41,47,37,40,14,0,41,34,44,0,3,13,78,85,34,71,2798,25,84,17,20,1,87,18,28,24,35,0,83,56,2,0,28,1174
BLOB,BLOB,1,4515,0,0,80,0,75,63,64,70,60,48,63,2,1966,79,0,63,66,70,GreeneJeremy_12140,59,Jeremy,12140,0,78,21,Pontiac,1,1,0,38,89,18,72,27,24,66,25505,32,74,0,1,14,43,44,29,1,Greene,19,0,58,99,37,59,55,75,82,46,63,23,44,65,12140,66,48,55,46,37,4,0,56,58,54,0,0,12,73,92,25,75,1414,14,59,24,32,1,92,27,16,32,32,0,82,51,1,0,68,1118
BLOB,BLOB,1,4516,0,0,92,0,88,70,60,36,49,34,60,0,4960,64,0,63,38,87,TillmanJose_12144,28,Jose,12144,0,73,0,Auburn,1,1,0,32,83,17,85,41,36,56,25505,57,31,0,1,69,51,55,58,1,Tillman,55,0,28,99,62,74,43,51,32,60,47,60,71,35,12144,69,60,59,55,27,17,0,53,49,64,0,0,3,88,89,33,64,2281,15,62,32,15,1,92,37,36,24,31,0,43,55,1,0,34,1210
BLOB,BLOB,1,4517,0,0,84,0,77,77,29,40,54,46,55,2,1584,46,0,63,27,71,FergusonXavier_12145,47,Xavier,12145,0,73,19,Baltimore,1,1,0,25,85,23,78,31,41,34,25505,54,40,0,1,64,58,26,58,1,Ferguson,33,0,45,99,66,77,37,38,27,32,38,49,74,28,12145,64,61,68,54,38,15,0,55,58,66,0,3,13,76,85,15,80,880,37,74,32,26,1,83,37,34,11,41,0,65,56,0,0,26,1148
BLOB,BLOB,1,4518,0,0,92,0,88,66,71,27,46,30,44,0,4472,67,0,63,42,89,ShafferBraxton_12147,39,Braxton,12147,0,72,20,Marshfield,1,1,0,32,77,52,84,35,32,54,25505,52,37,0,1,65,46,60,59,1,Shaffer,52,0,27,99,57,72,44,29,39,68,28,60,64,40,12147,64,56,52,50,30,17,0,50,48,56,0,0,3,88,87,36,54,1579,12,57,37,10,1,79,33,13,25,43,0,37,40,0,0,41,1173
BLOB,BLOB,1,4519,0,0,63,0,64,58,45,43,55,48,50,3,4560,27,0,63,24,56,SimpsonGeorge_12148,29,George,12148,0,76,34,Euclid,1,1,0,31,87,69,60,31,44,25,25505,66,24,0,1,58,75,29,27,1,Simpson,24,0,57,99,39,30,42,45,29,27,41,37,27,27,12148,60,61,64,67,30,8,0,65,65,73,0,0,15,53,83,20,90,1935,29,43,15,37,1,89,26,13,28,28,0,142,46,0,0,26,1101
BLOB,BLOB,1,4520,0,0,72,0,70,59,36,35,44,45,53,3,7204,35,0,63,31,63,HainesRobbie_12154,42,Robbie,12154,0,74,28,Exeter,1,1,0,26,83,71,73,29,36,33,25505,79,35,0,1,42,84,35,33,1,Haines,34,0,41,99,34,32,44,35,33,31,33,30,26,35,12154,68,82,79,66,28,7,0,83,76,51,0,0,5,59,88,36,84,3382,14,36,22,26,1,84,32,17,30,29,0,134,54,1,0,35,1189
BLOB,BLOB,1,4521,0,0,84,0,79,81,28,44,58,40,56,2,3469,48,0,63,30,74,MooreheadPerry_12155,46,Perry,12155,0,74,38,Warwick,1,1,0,33,93,43,79,42,44,38,25505,51,43,0,1,68,63,29,60,1,Moorehead,34,0,48,99,66,75,38,44,29,31,41,50,69,32,12155,65,60,68,56,44,15,0,56,57,65,0,0,13,76,87,20,81,4527,28,71,36,29,1,86,12,21,27,47,0,62,41,1,0,32,1125
BLOB,BLOB,1,4522,0,0,83,0,76,73,65,44,35,50,52,0,1985,43,0,63,24,74,GriggsMac_12158,28,Mac,12158,0,72,34,Cincinnati,1,1,0,37,82,1,76,44,34,26,25505,28,25,0,1,30,30,68,32,1,Griggs,25,0,34,99,30,45,36,30,27,65,33,0,26,24,12158,65,28,31,22,64,0,0,21,22,28,0,3,3,75,94,45,54,2408,72,29,75,76,1,87,21,87,78,72,0,45,51,1,0,25,1101
BLOB,BLOB,1,4523,0,0,80,0,69,69,34,34,54,42,52,2,1073,31,0,63,30,62,CowanDonte_12159,68,Donte,12159,0,73,13,Whiting,1,1,0,2,79,67,77,41,27,33,25505,34,28,0,1,87,65,29,30,1,Cowan,29,0,73,99,68,83,42,36,28,32,32,40,28,30,12159,69,40,42,39,35,11,0,36,33,44,0,3,13,73,80,15,79,1349,36,83,26,37,1,79,25,27,26,32,0,104,56,3,0,31,1110
BLOB,BLOB,1,4524,0,0,88,0,83,67,80,71,54,24,87,2,1087,57,0,63,38,86,CrawfordLaShawn_12161,42,LaShawn,12161,0,71,34,Cincinnati,1,1,0,52,88,39,80,28,44,64,25505,40,51,0,1,64,45,69,31,1,Crawford,26,0,45,99,28,61,37,66,46,73,71,6,24,48,12161,74,46,55,50,31,1,0,36,49,39,0,3,3,85,88,15,77,2179,16,57,30,16,1,88,19,16,11,31,0,41,40,0,0,51,1159
BLOB,BLOB,1,4525,0,0,87,0,81,71,35,29,60,28,47,2,995,57,0,63,31,76,CollinsDeveon_12162,48,Deveon,12162,0,74,20,Natick,1,1,0,40,80,96,84,25,28,39,25505,34,27,0,1,71,57,37,66,1,Collins,38,0,55,99,70,78,40,30,29,41,28,52,75,29,12162,68,33,34,29,45,14,0,33,23,34,0,0,3,79,87,34,67,2077,10,78,16,25,1,89,26,22,23,36,0,90,55,3,0,31,1125
BLOB,BLOB,1,4526,0,0,68,0,74,75,29,27,41,42,59,1,0,45,0,63,45,74,KeeleyJason_12163,27,Jason,12163,0,73,21,Ann Arbor,1,1,0,24,85,45,68,85,79,41,25505,37,25,0,1,28,25,40,34,1,Keeley,38,0,38,99,31,44,45,37,44,44,49,61,31,44,12163,75,34,36,35,27,19,0,29,13,44,0,3,5,72,88,46,44,1403,28,39,28,32,1,90,14,31,38,44,0,46,49,3,0,32,1118
BLOB,BLOB,1,4527,0,0,74,0,67,59,47,44,67,29,59,2,4698,26,0,63,29,58,StamerNicholas_12164,53,Nicholas,12164,0,77,11,Boise,1,1,0,23,87,53,71,25,24,41,25505,47,27,0,1,84,73,25,25,1,Stamer,24,0,76,99,58,74,41,44,28,27,44,41,24,25,12164,68,60,64,51,40,10,0,52,55,65,0,0,13,69,79,15,86,324,25,77,28,35,1,82,29,37,19,42,0,108,42,1,0,25,1114
BLOB,BLOB,1,4528,0,0,90,0,87,80,64,28,46,29,36,0,4446,63,0,63,38,88,SelvieLaMichael_12165,27,LaMichael,12165,0,73,13,Brownsburg,1,1,0,39,86,34,82,48,26,51,25505,52,27,0,1,61,43,59,58,1,Selvie,60,0,28,99,61,72,44,36,34,60,32,60,70,35,12165,69,56,53,48,32,17,0,51,48,57,0,3,3,87,90,36,60,2462,29,60,17,17,1,85,13,15,30,44,0,47,59,3,0,36,1110
BLOB,BLOB,1,4529,0,0,74,0,67,74,42,44,66,34,51,2,2122,29,0,63,26,56,HarrisonDwayne_12167,49,Dwayne,12167,0,76,23,Ridgeland,1,1,0,4,86,65,69,31,48,34,25505,45,25,0,1,79,69,29,22,1,Harrison,20,0,65,99,54,69,40,44,28,26,43,41,19,25,12167,66,54,61,50,36,10,0,49,50,61,0,3,13,69,81,15,85,2149,28,73,22,25,1,88,22,24,27,40,0,89,43,0,0,27,1188
BLOB,BLOB,1,4530,0,0,90,0,86,76,70,51,42,27,58,0,6726,73,0,63,57,85,McCallDeMar_12168,35,DeMar,12168,0,74,40,Harrisburg,1,1,0,10,74,39,84,43,37,73,25505,27,74,0,1,51,29,69,38,1,McCall,34,0,38,99,46,48,59,24,75,69,38,17,54,62,12168,67,27,38,37,33,3,0,30,35,28,0,3,3,88,85,36,61,1017,30,47,35,25,1,84,36,11,22,43,0,37,53,0,0,71,1221
BLOB,BLOB,1,4531,0,0,75,0,65,63,27,39,68,29,50,3,6707,34,0,63,27,53,DavidsonJuan_12172,62,Juan,12172,0,72,7,Washington,1,1,0,22,83,72,74,39,42,36,25505,56,27,0,1,77,74,30,41,1,Davidson,34,0,62,99,59,71,42,39,28,27,38,44,28,30,12172,64,59,65,54,33,12,0,53,57,62,0,0,5,63,85,20,86,849,25,75,25,28,1,82,24,38,29,38,0,130,51,0,0,30,1177
BLOB,BLOB,1,4532,0,0,79,0,77,74,36,34,44,33,53,2,3876,39,0,63,40,56,PetersAlphonso_12173,47,Alphonso,12173,0,77,46,Gig Harbor,1,1,0,30,80,58,75,45,41,40,25505,73,41,0,1,45,76,40,40,1,Peters,36,0,41,99,36,36,47,36,40,39,36,31,35,37,12173,68,78,76,76,33,9,0,65,63,49,1,3,15,62,92,15,84,1397,14,33,12,25,1,86,12,16,22,44,0,145,57,0,0,38,1175
BLOB,BLOB,1,4533,0,0,80,0,71,63,43,40,55,34,56,2,3307,34,0,63,32,62,McMullenGregory_12174,71,Gregory,12174,0,76,43,Orem,1,1,0,7,80,70,79,26,37,38,25505,30,31,0,1,77,63,32,34,1,McMullen,37,0,70,99,63,80,40,41,28,30,41,40,37,28,12174,68,55,59,47,37,11,0,49,48,59,0,3,13,73,78,15,85,4869,13,82,35,18,1,77,33,19,29,42,0,120,44,0,0,32,1116
BLOB,BLOB,1,4534,0,0,85,0,78,82,28,38,56,36,54,2,0,44,0,63,32,73,AustenCory_12175,48,Cory,12175,0,73,42,Carrollton,1,1,0,31,88,46,80,28,26,36,25505,51,37,0,1,69,62,31,60,1,Austen,34,0,50,99,66,77,39,39,31,28,40,50,73,28,12175,66,58,63,51,47,15,0,52,58,65,0,3,13,77,84,20,78,4071,20,75,28,20,1,87,13,33,34,44,0,70,59,1,0,31,1173
BLOB,BLOB,1,4535,0,0,83,0,77,57,69,46,41,57,57,0,974,39,0,63,24,75,CodyCollin_12177,38,Collin,12177,0,74,42,Houston,1,1,0,52,85,3,75,44,33,23,25505,36,24,0,1,48,37,73,28,1,Cody,29,0,46,99,34,69,38,39,26,67,40,0,66,24,12177,64,38,48,32,56,0,0,35,41,35,0,3,3,76,88,45,61,2599,67,42,83,82,1,84,29,88,81,80,0,40,49,0,0,23,1188
BLOB,BLOB,1,4536,0,0,89,0,84,79,47,41,50,44,64,0,0,60,0,63,25,84,McCallumSergio_12180,26,Sergio,12180,0,74,16,Paris,1,1,0,29,86,26,83,37,33,50,25505,52,26,0,1,65,45,47,61,1,McCallum,63,0,29,99,62,63,42,52,28,45,52,60,64,25,12180,66,58,60,56,27,17,0,53,48,64,0,3,3,86,88,36,67,2310,32,61,26,13,1,88,33,38,36,29,0,45,51,0,0,28,1229
BLOB,BLOB,1,4537,0,0,95,0,90,77,76,64,37,36,76,2,4681,74,0,63,44,91,StClairPeter_12181,27,Peter,12181,0,71,8,Bradenton,1,1,0,54,84,35,87,39,32,75,25505,32,61,0,1,33,34,76,57,1,St. Clair,41,0,31,99,60,34,56,48,65,74,59,6,62,59,12181,77,45,49,49,37,1,0,27,40,29,0,0,3,90,88,15,64,2264,27,34,11,29,1,84,19,14,25,46,0,50,44,3,0,64,1101
BLOB,BLOB,1,4538,0,0,76,0,72,69,34,37,46,46,53,4,1765,33,0,63,34,59,GalleryColt_12182,44,Colt,12182,0,76,49,Cheyenne,1,1,0,69,88,67,71,48,43,31,25505,75,33,0,1,47,83,34,32,1,Gallery,36,0,47,99,40,39,42,36,36,35,34,27,33,33,12182,68,79,75,77,33,7,0,64,63,49,1,3,15,59,84,5,85,3759,10,38,13,24,1,88,14,26,15,36,0,148,57,0,0,35,1175
BLOB,BLOB,1,4539,0,0,83,0,72,78,39,28,53,24,55,3,4318,42,0,63,39,67,SamuelsJoel_12183,78,Joel,12183,0,73,34,Saint Clairsville,1,1,0,1,79,52,77,28,42,40,25505,56,41,0,1,64,63,39,43,1,Samuels,41,0,57,99,57,77,45,27,37,41,26,45,41,37,12183,70,59,61,52,48,12,0,53,48,56,0,0,5,71,93,20,80,4960,28,75,21,29,1,90,24,14,19,40,0,130,58,2,0,40,1114
BLOB,BLOB,1,4540,0,0,93,0,86,59,66,53,45,34,70,2,4482,77,0,63,65,90,ShawJarrious_12184,36,Jarrious,12184,0,68,41,Nashville,1,1,0,68,80,83,83,48,44,75,25505,33,77,0,1,50,33,71,49,1,Shaw,35,0,38,99,48,45,66,33,71,69,55,7,47,65,12184,72,46,48,48,26,1,0,28,42,33,0,0,8,88,86,15,70,1212,11,45,13,35,1,82,25,21,29,28,0,54,45,1,0,77,1162
BLOB,BLOB,1,4541,0,0,73,0,67,71,38,41,68,24,52,2,3398,25,0,63,27,58,MillerJabari_12189,55,Jabari,12189,0,75,41,Cross Plains,1,1,0,2,89,53,69,47,41,35,25505,38,29,0,1,81,67,28,27,1,Miller,19,0,80,99,59,74,37,42,25,28,40,41,24,28,12189,70,49,55,46,29,10,0,43,47,53,0,0,3,68,80,15,83,3813,27,83,12,33,1,87,19,12,21,26,0,100,42,2,0,27,1162
BLOB,BLOB,1,4542,0,0,84,0,77,82,62,71,54,46,73,2,4913,77,0,63,58,67,TaylorTyquan_12190,54,Tyquan,12190,0,77,28,Exeter,1,1,0,39,86,45,81,26,29,48,25505,59,79,0,1,46,59,49,29,1,Taylor,19,0,54,99,38,54,55,74,75,50,73,24,44,64,12190,70,57,57,48,26,4,0,63,62,58,0,0,12,75,90,25,73,1484,36,59,20,23,1,91,13,34,38,35,0,87,50,2,0,68,1125
BLOB,BLOB,1,4543,0,0,84,0,78,81,27,40,58,30,52,2,5307,43,0,63,27,72,WhiteOscar_12191,51,Oscar,12191,0,72,18,Bridgton,1,1,0,39,91,15,80,46,41,36,25505,55,41,0,1,72,67,29,58,1,White,35,0,54,99,66,77,37,41,31,32,41,50,74,30,12191,66,62,64,54,35,13,0,53,57,65,0,0,13,76,83,15,80,2300,29,73,10,19,1,90,35,37,14,44,0,70,50,1,0,32,1152
BLOB,BLOB,1,4544,0,0,74,0,70,81,42,41,77,33,52,2,3304,29,0,63,30,60,McMichaelTyler_12192,53,Tyler,12192,0,75,32,Laurinburg,1,1,0,11,89,71,70,29,29,36,25505,41,27,0,1,78,68,26,28,1,McMichael,22,0,73,99,56,75,42,38,27,28,38,41,23,30,12192,70,50,56,44,25,10,0,46,46,54,0,3,13,69,80,15,83,3309,30,79,23,23,1,81,32,10,25,41,0,80,49,1,0,27,1119
BLOB,BLOB,1,4545,0,0,86,0,76,74,29,26,56,25,55,2,6073,43,0,63,40,70,McGheeZack_12193,69,Zack,12193,0,77,7,Smyrna,1,1,0,3,76,38,81,31,24,37,25505,37,37,0,1,74,66,40,35,1,McGhee,41,0,55,99,53,71,45,30,41,37,26,39,43,38,12193,66,32,29,29,47,11,0,30,17,34,0,0,13,75,81,15,71,7,29,69,24,25,1,76,18,14,24,35,0,100,46,0,0,41,1101
BLOB,BLOB,1,4546,0,0,72,0,76,51,39,40,35,38,59,1,5220,26,0,63,48,78,WaltersJake_12202,24,Jake,12202,0,70,12,Minooka,1,1,0,24,74,86,58,86,79,47,25505,31,34,0,1,30,31,43,40,1,Walters,33,0,24,99,27,28,41,32,27,24,36,61,46,31,12202,77,25,48,44,42,19,0,30,23,44,0,0,5,73,83,46,45,488,26,48,27,32,1,85,25,31,22,48,0,25,42,0,0,28,1175
BLOB,BLOB,1,4547,0,0,87,0,80,75,75,71,46,33,63,2,5129,88,0,63,64,75,VancePeter_12204,47,Peter,12204,0,76,13,Greenwood,1,1,0,36,85,20,85,38,34,56,25505,55,77,0,1,34,53,62,43,1,Vance,29,0,45,99,51,46,54,67,80,58,66,24,56,71,12204,73,43,53,45,33,4,0,58,59,51,0,3,12,77,91,25,70,1959,32,47,18,26,1,92,33,32,44,39,0,85,42,1,0,74,1141
